Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
27,185,76,16,99,40.6,82
71,210,115,14,99,40.2,107
34,179,70,12,87,39.9,49
25,186,87,8,95,39.3,34
22,172,69,5,91,38.9,16
41,196,91,17,100,40.4,99
46,158,59,6,88,39.2,27
44,152,50,29,104,40.8,184
39,179,77,17,99,40,91
21,172,75,22,102,40.5,107
32,160,61,27,114,40.6,190
61,178,80,28,111,41,231
32,156,56,9,88,39.5,39
40,156,53,22,106,40.8,142
54,190,98,25,109,40.5,200
37,182,83,26,109,40.4,178
36,168,69,28,104,41,166
20,167,75,10,92,39.8,33
43,158,60,18,101,40.4,105
24,170,65,28,106,40.9,168
65,182,83,14,91,40.3,77
26,184,82,20,101,40.4,105
37,177,84,11,96,40,54
26,165,68,1,89,37.6,3
55,159,63,6,85,39.2,26
64,157,60,13,94,40.1,71
31,171,70,5,83,39,18
26,178,77,10,98,39.7,50
32,169,66,16,85,40.6,62
26,201,94,10,87,39.7,32
60,170,76,10,81,39.2,36
44,149,50,20,94,40.4,105
23,151,51,12,98,40.4,64
61,161,62,22,99,40.8,131
38,185,83,26,106,40.7,167
35,174,68,10,90,39.7,44
50,195,89,3,84,38.5,11
30,183,87,20,91,40.4,78
44,185,92,17,105,40.3,115
52,177,85,5,79,39.2,15
31,153,52,6,91,39.2,28
32,177,76,26,106,40.6,155
72,191,97,29,116,41,287
26,189,87,26,104,40.7,147
30,178,86,22,101,40.8,118
20,167,63,27,113,40.7,181
50,165,68,27,105,41,170
39,177,77,7,88,39.4,26
32,173,68,4,84,39.2,15
25,167,61,17,105,40.2,101
41,177,71,27,111,40.7,182
33,188,87,9,85,39.8,28
35,160,57,26,109,40.7,172
33,175,70,20,99,40.4,107
54,157,51,2,74,38.1,7
44,195,103,2,89,38.2,9
49,181,71,12,88,40.1,53
22,178,68,23,100,40.8,121
77,173,71,21,105,40.5,166
34,173,69,22,104,40.7,130
36,157,60,11,89,40.2,49
78,165,65,28,105,40.8,191
41,148,54,16,101,40.5,94
30,187,91,18,96,40.1,85
45,172,75,28,109,40.9,198
62,200,111,19,101,40.4,141
25,186,90,1,84,37.9,3
22,166,64,14,98,40.2,57
35,171,77,30,108,40.9,194
75,185,88,20,96,40.3,136
29,185,86,21,101,40.7,112
54,146,52,4,82,38.4,17
29,184,89,12,87,40.5,39
29,175,72,20,100,40.5,107
39,166,68,14,94,40.3,69
39,189,89,22,101,40.3,129
59,167,66,29,112,41,210
72,168,66,13,96,40.1,75
20,177,77,2,90,38.6,6
40,147,44,23,91,40.7,114
42,171,68,20,95,40.5,102
63,167,67,24,100,40.7,153
27,184,92,2,85,37.9,6
21,187,83,19,101,40.5,92
36,157,63,24,108,40.8,155
25,163,54,5,86,39.2,20
30,189,89,15,91,40.3,59
23,170,74,16,104,40.1,84
27,170,66,11,80,39.8,18
64,150,47,22,101,40.8,141
51,164,67,11,91,40,53
23,156,53,20,98,40.6,106
46,196,101,16,95,40.3,89
34,184,78,19,97,40.5,91
43,161,59,4,75,39.7,12
77,177,85,5,80,38.8,22
22,182,86,4,88,38.9,12
76,173,82,25,114,41.1,236
69,169,67,30,113,40.8,225
37,161,60,26,99,41.1,144
33,177,75,11,95,40.1,48
28,185,84,11,91,39.7,41
41,195,101,19,113,40.8,153
20,167,67,3,84,38.6,11
79,196,103,6,92,39.3,40
24,188,83,6,80,39.3,18
69,161,59,24,105,40.8,162
37,183,89,8,79,39.4,20
37,169,63,7,87,39.5,29
22,185,80,28,99,41.2,127
36,157,56,12,82,39.7,45
25,163,65,7,91,39.3,31
38,157,54,27,109,40.5,181
22,155,61,9,91,39.8,40
23,193,83,7,83,39.2,16
29,159,64,17,97,40.2,87
65,148,48,26,106,40.6,181
32,170,68,6,81,39.5,20
22,179,70,4,81,38.8,13
55,189,97,8,91,39.4,42
50,184,94,11,85,40,45
38,168,61,13,87,40.1,55
38,200,104,13,86,40.1,50
24,192,92,27,105,40.7,157
22,181,86,26,104,40.6,141
36,179,73,14,88,40.1,58
58,151,52,28,109,41,198
23,176,68,18,107,40.4,109
32,174,70,24,100,40.6,130
75,161,60,16,84,40,74
37,175,77,20,86,40.5,65
31,183,92,18,89,40.3,67
79,167,67,24,93,41,133
38,158,58,23,94,40.3,116
70,177,78,5,84,39.1,21
60,155,56,25,110,40.8,179
67,170,74,6,85,39.2,26
22,153,53,3,82,38.5,11
51,166,71,27,110,40.9,184
22,167,65,26,99,41,135
42,193,97,5,80,39,15
53,177,72,10,91,39.9,48
38,160,62,24,100,40.2,135
23,174,71,7,91,39.1,30
28,178,85,13,95,40,56
73,190,99,11,91,40.1,68
75,170,74,25,103,40.5,161
66,166,66,16,96,40.7,95
50,195,97,3,81,38.4,11
57,148,51,8,85,39.6,36
41,190,95,13,96,40.4,69
36,173,73,25,113,40.8,171
52,200,97,30,116,41.3,268
50,182,90,29,99,41.2,177
44,161,66,2,82,38.5,8
23,190,85,6,86,39.3,16
62,167,64,3,86,38.8,14
31,164,57,18,94,40.3,89
75,161,60,24,102,40.8,157
24,155,60,18,99,40.6,96
59,202,100,3,87,38.5,15
36,187,95,15,98,40.2,81
56,177,78,27,107,40.9,175
37,161,62,27,110,40.4,180
56,182,88,22,100,40.6,143
50,144,45,18,98,40.3,106
21,177,72,14,90,40.1,58
69,157,58,8,91,39.6,42
25,159,59,8,92,40,37
26,157,56,15,96,40.3,76
36,159,62,23,105,40.5,141
41,176,75,18,101,40.5,101
27,171,63,17,93,40.2,80
32,208,103,25,108,40.9,172
26,168,65,13,88,40.3,53
71,136,47,20,94,40.3,116
43,179,75,7,91,39.3,30
49,177,72,30,116,40.9,222
47,172,75,19,101,40.5,109
53,181,77,9,82,39.8,34
54,177,83,15,98,40.4,90
30,150,49,18,99,40.8,100
33,168,63,5,81,38.8,18
33,183,90,5,82,39.5,14
39,158,59,14,105,40.1,87
21,180,83,23,99,40.6,105
70,155,58,4,87,38.9,19
63,186,91,6,80,39,23
59,149,50,1,70,37.5,3
56,174,74,16,102,40.1,104
45,184,89,6,88,39.1,25
26,170,75,27,102,41,137
58,179,83,15,95,40.5,86
74,170,68,20,111,40.5,147
32,188,93,10,95,39.7,47
51,185,86,3,82,38.8,11
59,173,78,10,95,39.8,57
74,187,90,12,77,40.1,47
41,143,44,7,81,39.5,27
37,190,93,28,108,40.7,193
24,180,75,20,105,40.3,115
31,171,73,10,94,39.5,41
41,181,70,2,76,38.7,6
38,159,59,22,94,40.4,111
26,183,86,2,82,38,5
22,164,69,3,81,38,10
33,156,57,23,104,40.3,139
70,186,90,6,84,39.3,29
24,163,60,20,96,40.3,75
38,153,51,14,81,40.1,53
78,161,65,13,93,39.7,72
53,136,43,24,103,41.2,156
51,175,79,22,107,40.7,157
66,164,64,9,89,39.6,44
25,161,62,2,90,38.3,9
21,184,90,20,106,40.5,115
54,183,90,6,88,39.5,28
38,157,58,20,103,40.5,120
25,175,78,8,92,39.5,29
37,171,71,21,97,40.9,109
79,189,84,18,105,40.4,119
44,201,102,10,88,39.8,44
22,196,98,10,91,40.3,37
36,162,69,12,90,40.2,44
25,155,59,19,93,40.3,89
51,180,80,14,89,40.1,62
40,193,95,22,105,40.6,146
24,166,66,18,95,40,86
47,175,81,20,99,40.3,115
37,163,58,28,117,41,210
52,171,72,3,92,38.4,14
69,187,93,11,99,40.2,78
67,199,106,29,108,40.8,250
39,186,86,4,88,38.6,15
20,176,81,27,104,40.7,141
74,197,103,19,98,40.5,141
78,191,91,24,98,40.6,176
20,171,61,16,96,40.5,78
79,199,106,28,104,41.2,241
39,188,88,2,90,38,8
57,163,64,5,84,38.9,21
50,174,68,17,93,40.2,85
40,152,52,22,99,40.8,125
35,163,62,18,100,40.1,100
62,178,74,5,96,38.6,27
52,156,54,28,114,40.7,210
39,164,60,29,110,40.8,196
40,149,54,20,104,40.3,124
45,153,56,23,98,40.3,129
40,178,88,10,91,39.9,44
62,158,55,10,79,40,39
43,167,71,19,97,40.4,100
50,158,55,24,105,40.7,155
29,195,87,3,90,38.4,11
34,185,84,20,93,40.4,86
56,155,55,21,109,40.4,147
24,184,78,6,83,39.4,20
46,183,81,8,86,39.5,30
38,172,73,10,91,40.1,40
52,179,80,8,82,39.8,30
31,178,80,11,95,39.6,48
25,172,79,15,93,40.1,56
29,184,86,3,78,38.7,6
69,186,83,16,91,40.4,91
49,177,88,19,101,40.8,120
38,189,93,13,90,39.8,55
34,181,74,25,112,40.7,167
53,202,103,22,97,40.3,137
58,189,96,27,107,40.8,212
21,161,60,19,101,40.3,104
35,198,99,10,101,40.1,59
76,179,81,28,115,40.6,214
57,181,76,13,92,39.8,66
37,185,92,3,87,38.2,11
53,189,95,22,100,40.6,143
60,183,73,12,93,39.8,61
37,185,84,26,105,40.5,163
22,146,50,22,108,40.5,140
20,158,57,21,110,40.2,136
22,151,55,8,82,39.6,28
39,192,95,25,99,41.3,142
27,182,82,19,100,40.3,98
23,195,98,2,87,37.9,6
50,182,81,19,100,40.7,115
34,154,50,26,107,41.1,168
23,195,85,5,87,39,14
73,159,59,10,94,39.9,57
63,188,94,19,91,40.3,107
35,182,74,27,101,41.1,149
66,204,107,13,89,40,75
48,188,92,4,85,39.1,16
39,171,78,19,94,40.7,87
26,164,57,27,107,40.8,168
54,157,61,30,108,40.5,204
51,153,56,27,102,40.8,166
28,174,81,14,95,40.1,60
31,171,72,20,99,40.4,96
45,147,48,3,80,38.3,11
23,146,53,2,84,37.8,8
63,184,86,6,86,39.1,28
57,164,64,27,108,41.1,184
65,169,72,7,94,39.6,37
53,194,102,18,97,39.9,112
77,174,77,22,108,40.9,187
20,177,78,15,99,40.4,66
35,176,73,25,99,40.8,126
63,180,82,7,94,39.7,41
25,154,57,26,100,40.9,142
21,166,60,17,96,40,84
36,175,74,2,82,38.1,5
30,172,68,28,107,40.8,172
57,164,58,6,81,38.9,24
76,182,82,10,92,39.7,61
39,184,89,7,90,39.5,29
53,161,56,25,109,40.5,174
49,170,70,4,87,39.1,15
33,162,59,1,84,37.9,4
35,197,97,29,105,40.8,187
20,183,83,5,87,39.4,14
51,206,112,25,103,40.5,181
36,193,92,19,92,40.5,84
24,170,64,8,90,39.6,34
33,177,73,12,97,40.3,61
64,166,69,15,98,40.6,87
36,183,84,13,89,40.1,49
71,181,91,6,94,39.1,38
31,174,70,7,88,39.5,29
36,186,84,19,97,40.5,95
24,193,90,29,104,40.9,163
31,188,84,18,106,40.4,110
33,183,81,20,90,40.3,75
71,179,84,11,89,39.9,60
27,166,65,10,88,39.7,41
32,153,54,8,92,39.8,38
45,184,85,10,90,39.8,44
22,179,73,26,110,40.7,163
72,186,89,24,100,40.9,141
34,177,78,29,115,40.7,217
42,183,77,7,93,39.8,32
21,184,79,22,110,40.8,135
53,164,62,27,110,40.8,188
37,189,85,21,106,40.4,135
68,179,88,19,97,41,126
48,179,77,12,100,40,71
35,191,93,25,98,40.7,133
45,163,61,5,83,39.1,20
48,157,62,1,80,37.7,4
44,199,99,9,97,40,51
46,185,90,3,76,38.7,7
48,177,78,2,94,38,10
46,165,67,15,93,39.8,74
39,187,87,24,104,41,151
24,179,82,10,90,39.2,33
34,166,67,19,103,40.5,110
75,170,72,23,98,40.9,156
62,189,99,5,87,38.8,25
47,173,70,4,84,38.7,16
71,152,56,21,105,40.3,144
41,163,61,26,108,40.8,170
53,174,69,10,93,39.8,51
22,176,74,8,88,39.5,31
48,154,56,12,97,39.9,67
44,189,88,4,85,39,15
66,166,65,14,100,40.5,85
28,164,68,20,103,40.3,114
44,149,56,9,90,39.4,43
50,184,84,14,96,40.4,77
59,188,90,7,85,39.2,31
55,192,93,6,86,39.1,27
29,163,62,18,105,39.9,108
44,195,97,12,91,40.2,57
34,156,65,16,96,40.1,70
39,198,105,23,102,40.7,146
56,152,54,30,102,40.9,188
35,181,76,28,107,40.9,172
31,161,59,21,100,40.7,117
30,196,92,14,95,40.4,64
27,174,73,15,98,40.2,67
58,165,63,24,107,40.7,161
72,163,65,10,94,39.6,56
66,159,66,17,95,40.3,94
40,162,61,5,84,39.3,20
27,196,100,22,101,40.5,121
75,184,83,23,104,40.8,182
39,179,79,18,97,40,91
52,142,42,7,88,39.4,34
32,163,61,23,104,40.6,137
33,171,69,28,114,40.7,199
21,189,90,23,99,40.5,108
29,181,82,7,90,39.5,25
29,193,91,16,94,40,70
22,193,92,12,91,40,48
27,184,89,25,108,40.5,159
67,176,72,6,84,39.3,26
37,160,58,27,111,40.7,185
40,187,90,14,89,40.1,58
71,172,75,29,112,41.1,212
43,165,64,27,111,40.6,185
57,160,62,23,103,40.2,145
33,196,101,12,92,39.9,54
47,194,91,13,82,40,45
63,149,50,18,100,40.5,112
61,156,61,19,101,40.5,117
72,195,103,3,80,38.6,14
50,170,72,18,102,40.4,107
72,182,74,30,118,41,240
21,156,58,15,96,40.6,74
65,164,64,4,87,38.6,19
34,168,69,16,96,40.3,81
45,166,75,25,109,40.6,176
21,163,62,29,116,40.7,204
33,194,98,9,93,39.6,41
51,164,68,21,97,40.7,115
79,184,86,16,98,40.4,93
72,171,75,3,95,38.3,17
40,174,72,6,80,39.5,14
24,176,80,27,105,40.6,150
55,185,88,18,103,40.4,124
46,200,107,22,102,40.6,148
55,170,80,2,79,38.2,6
42,155,56,1,79,37.9,4
20,172,67,3,88,39,12
27,160,57,23,112,40.7,156
34,175,71,1,86,37.4,4
35,160,61,11,98,40.3,59
29,167,69,9,88,39.7,37
45,181,86,10,92,39.9,47
24,176,81,7,92,39.7,25
22,181,79,25,116,40.6,177
50,170,77,17,101,40.4,104
46,196,92,19,98,40.4,110
65,176,83,26,109,41,213
78,185,85,5,81,38.9,20
24,164,56,8,81,39.5,27
37,182,80,6,88,39.1,22
26,162,62,26,101,41,144
37,175,65,29,108,40.9,186
25,159,57,13,94,40.3,63
75,196,103,25,112,40.6,239
44,198,100,12,98,39.9,71
55,191,98,24,113,40.8,207
23,196,96,28,98,40.9,134
41,170,65,3,88,38.5,13
63,157,58,28,100,40.6,172
21,156,55,19,108,40.5,119
39,163,59,5,82,39.1,19
29,163,60,19,109,40.1,123
61,161,58,15,91,40.2,77
48,181,88,9,96,40,50
45,166,63,28,121,41.1,224
64,186,89,24,110,40.9,202
28,191,94,1,82,37.8,3
31,165,61,30,105,40.7,182
39,201,99,20,100,40.4,119
72,200,107,15,96,39.9,106
47,176,78,3,81,38.6,9
23,148,46,24,104,40.8,144
21,165,60,20,103,40.6,114
43,186,93,20,107,40.3,141
32,169,71,5,86,39.4,14
27,184,84,16,101,40.3,83
79,170,69,2,82,38.7,9
24,200,94,24,112,40.4,166
22,154,52,12,94,39.7,58
28,175,70,11,97,39.9,55
73,173,72,16,99,40.4,96
36,180,86,13,94,39.9,60
43,179,75,18,98,40.5,96
58,188,90,6,81,39,23
27,187,87,17,95,40.3,74
24,162,61,28,106,40.7,169
38,177,78,4,79,38.9,13
59,163,64,10,96,39.4,55
30,164,62,2,81,38.1,7
68,187,81,9,87,39.6,45
20,157,54,29,101,41,160
73,160,58,13,102,40.1,85
75,156,61,29,102,41.2,189
53,186,91,12,88,40,55
21,204,98,16,94,40.1,66
34,178,72,23,104,40.9,135
46,187,88,7,97,39.5,39
68,164,67,30,110,41.2,215
43,162,66,28,100,40.4,159
31,182,85,3,85,38.4,9
24,160,63,3,79,38.5,9
59,151,52,25,104,40.8,164
24,179,76,20,114,40.3,134
62,177,82,29,107,40.9,224
62,184,88,24,106,40.6,185
54,183,91,18,109,40.6,141
49,176,75,15,91,40.5,70
21,173,66,7,88,39.2,28
40,164,66,10,91,39.6,47
52,154,53,25,101,40.7,153
26,184,90,26,101,40.8,137
20,163,67,19,98,40.1,76
53,157,56,21,98,40.2,121
22,170,75,29,116,40.7,203
49,189,86,29,109,40.8,217
26,186,82,21,106,40.6,123
52,196,97,24,104,40.9,171
35,175,77,25,100,40.8,132
58,183,86,13,91,39.8,68
38,173,77,3,91,38.8,12
20,191,88,29,113,40.8,195
22,173,70,25,105,40.6,131
60,162,60,24,98,40.7,140
33,196,99,28,110,40.5,200
45,175,82,1,76,38.1,2
63,147,54,29,117,40.4,232
52,161,64,11,99,40.1,63
58,149,55,5,85,39.1,22
34,167,74,20,93,40.4,82
28,180,86,16,98,40.2,77
42,163,61,6,88,39.2,27
20,182,87,28,101,40.9,137
20,186,81,9,92,39.7,31
73,156,57,3,80,38.6,13
32,196,99,12,96,39.9,60
28,160,61,5,88,39.6,21
36,165,65,20,102,40.4,115
40,183,81,8,85,40,27
52,183,87,11,90,39.7,53
20,171,66,25,104,40.4,142
71,190,88,29,106,40.9,236
29,198,100,11,78,40,24
28,159,61,29,109,40.3,187
61,171,72,11,87,40.2,49
55,160,58,21,104,40.9,135
35,174,73,30,114,40.9,219
31,198,102,30,107,40.8,200
78,180,88,18,102,40.4,142
29,188,89,29,111,40.8,200
36,157,54,5,80,39,18
22,164,64,18,91,40.5,78
41,161,55,3,87,38.7,13
55,158,54,27,105,41,178
22,196,101,14,103,39.9,78
29,165,65,11,77,40,33
29,200,106,9,83,39.8,27
23,151,53,26,102,40.7,148
42,176,76,12,96,40,60
21,169,69,3,82,38.7,10
49,173,70,3,80,38.2,11
40,165,64,8,87,39.9,34
50,170,71,15,97,40.1,81
51,170,71,2,86,38.3,8
34,198,103,25,99,40.8,141
50,155,57,9,97,39.8,50
40,172,66,20,98,40.7,108
35,167,67,4,86,39.4,16
29,154,55,26,102,40.9,150
42,161,60,23,106,40.9,147
52,189,98,3,85,39,13
40,153,57,8,89,39.8,36
51,175,67,1,77,37.4,3
42,190,93,19,105,40.5,127
30,177,77,19,100,40.9,95
45,165,63,9,93,39.8,45
77,178,77,29,108,41.3,202
57,188,88,5,78,39.1,16
61,161,57,18,97,40.1,104
23,148,52,21,107,40.4,131
62,202,97,15,98,40.3,80
38,168,67,11,82,39.7,27
29,186,85,19,96,40.6,86
30,167,66,9,87,39.7,36
57,164,66,22,92,40.5,111
37,179,82,28,101,40.7,157
33,142,44,19,105,40.7,120
21,177,70,27,105,40.8,155
21,199,99,20,108,40.3,125
25,160,61,3,81,38.3,10
26,174,80,29,108,41.1,177
27,193,88,24,105,40.5,141
39,170,64,19,103,40.5,113
77,174,74,23,106,40.5,156
46,200,106,11,83,39.7,42
28,183,78,17,107,40.1,102
62,177,76,2,80,37.8,7
60,187,90,9,86,39.8,42
45,191,91,26,110,40.7,196
53,148,53,2,88,38.1,9
77,154,61,8,88,39.4,40
62,162,60,10,91,40.1,51
69,186,92,29,101,40.6,214
47,174,78,15,91,40.3,68
27,164,59,19,92,40.6,88
24,161,59,8,97,39.7,41
25,178,81,23,106,40.6,133
23,154,57,6,74,39.2,16
33,165,72,5,82,39.1,12
57,183,88,5,86,38.6,22
34,159,59,20,91,40.7,93
79,185,90,20,94,40.6,135
61,194,92,24,99,40.9,160
46,192,95,26,107,40.6,188
25,197,93,22,99,40.4,109
43,150,55,25,101,40.8,148
67,191,102,21,103,40.5,164
45,160,55,2,83,38.2,8
65,152,51,23,103,40.8,151
37,171,75,7,88,39.3,29
53,195,96,28,106,40.7,208
70,171,80,30,108,41,247
61,185,79,28,109,40.5,190
29,197,94,29,111,40.8,203
25,164,64,8,82,39.6,28
58,187,87,1,80,37.7,4
30,149,52,25,100,40.7,141
27,187,85,26,101,40.9,135
21,184,89,22,104,40.6,120
79,205,105,6,86,39.5,35
57,198,100,24,108,40.8,193
22,161,55,22,103,40.8,127
32,150,51,6,87,39.3,26
32,176,75,27,95,40.3,117
41,187,78,19,99,40.5,102
31,178,80,13,94,39.8,55
31,161,60,2,82,38.3,7
62,181,81,27,108,40.6,212
46,154,52,8,80,39.5,30
55,151,52,26,107,41,177
58,179,78,21,99,40.7,131
75,194,101,19,94,41,129
34,163,63,22,104,40.7,131
42,164,71,15,95,39.9,71
36,166,58,25,101,41.1,144
74,186,86,22,110,40.5,195
43,146,54,24,91,40.5,117
50,179,76,20,99,40.2,111
41,194,96,22,105,40.6,148
29,175,77,27,106,40.9,159
32,179,76,29,101,41,158
34,171,68,14,87,40.5,43
46,173,63,9,88,39.7,40
36,162,57,7,80,39.9,25
43,192,98,22,100,40.5,134
22,173,69,7,83,39.4,24
73,160,63,10,80,40.1,41
57,181,84,4,88,38.9,19
44,177,78,26,105,41.2,157
79,169,76,23,95,40.6,152
28,165,61,30,110,40.9,196
47,173,71,27,102,40.5,162
30,181,77,25,97,41.1,114
37,171,63,23,95,40.7,117
41,147,49,2,87,38.2,9
20,159,53,21,99,40.6,112
38,193,90,10,98,40,54
21,177,75,9,85,39.3,21
26,174,72,28,110,40.8,174
21,173,71,21,104,40.6,118
78,156,59,4,77,38.8,16
44,173,66,16,86,40.3,67
34,166,70,10,95,39.9,43
61,183,85,21,102,40.5,147
43,178,76,11,93,39.3,53
53,166,54,17,101,40.2,104
41,176,81,12,85,40.3,40
29,186,89,18,97,40.4,86
47,185,86,22,98,40.6,126
26,147,48,14,101,40.2,80
78,181,79,29,104,40.7,190
62,149,49,26,104,40.8,173
64,174,80,23,99,40.7,151
20,147,47,12,97,39.9,62
74,212,123,25,103,40.8,215
52,161,69,11,84,40.1,38
67,195,107,17,105,40.3,139
28,167,66,3,87,38.5,12
35,183,89,19,96,40.3,93
30,175,78,22,100,40.3,111
35,169,69,21,99,40.5,113
55,146,49,20,92,40.2,105
35,152,52,5,83,38.8,20
30,178,83,27,110,40.6,180
25,185,80,18,108,40.2,109
25,194,89,2,84,38.1,5
21,158,61,12,89,40.1,50
40,201,109,3,87,38.4,13
32,195,93,20,102,40.8,115
71,158,62,3,78,38.4,12
44,164,60,23,105,40.8,145
54,149,49,7,84,39.6,31
46,171,74,8,95,39.6,41
47,185,92,2,94,38.1,11
23,179,76,13,99,39.9,66
22,155,54,19,103,40.3,110
58,183,83,3,85,38.4,13
35,196,96,28,112,41,209
22,175,81,19,94,40.4,72
33,160,59,10,90,39.9,45
59,166,70,17,90,40.2,81
51,171,79,27,107,40.9,193
34,170,70,9,89,39.4,38
30,170,76,19,101,40.5,98
54,196,105,16,85,40.5,72
52,193,98,18,105,40.3,131
67,166,65,20,103,40.6,129
21,176,75,17,88,40,46
24,180,69,23,96,40.6,112
70,186,87,20,93,40.7,122
58,173,71,2,74,38.2,6
43,160,54,6,87,39.3,27
25,167,60,5,88,39,21
56,157,60,16,95,40.3,87
72,196,92,25,110,40.5,222
53,185,83,14,102,40.3,92
30,154,55,1,86,37.5,4
36,162,58,10,95,40,51
46,196,85,25,102,40.7,142
56,162,63,7,87,39.3,32
40,203,108,17,94,40.4,90
55,179,85,23,108,40.6,175
73,156,60,5,85,39.1,23
46,194,101,2,80,38,7
52,193,96,29,108,40.9,223
57,166,64,3,83,38.7,12
28,151,56,6,82,39.2,22
44,152,50,22,115,40.8,165
49,171,65,10,95,39.8,53
62,177,78,25,111,40.8,206
40,159,60,9,86,39.6,38
44,177,77,13,95,40.2,64
68,179,77,8,89,40.1,38
25,163,64,7,97,39.7,35
61,165,67,29,104,41.1,186
26,190,96,2,79,38.1,4
62,166,68,15,96,40.3,83
54,175,81,6,83,39.3,22
65,200,103,27,95,40.8,176
37,173,81,3,82,38.8,8
42,189,97,18,102,40.3,114
21,167,59,8,88,39.4,33
39,182,81,24,92,40.5,104
78,156,61,20,102,40.4,131
45,194,97,12,99,39.9,72
25,166,70,5,85,39.4,12
50,161,57,23,111,40.5,163
38,163,62,16,93,39.8,78
66,198,97,10,85,39.8,49
25,164,59,5,97,39.6,26
20,193,89,20,94,40.1,78
57,161,61,15,95,40.3,82
78,158,55,13,104,39.6,89
45,182,87,15,90,40,67
49,196,100,22,99,40.6,138
45,181,82,14,86,40.1,52
26,168,59,13,90,39.9,57
45,171,73,19,105,40.2,122
41,176,77,25,99,40.7,135
58,170,68,25,111,40.9,177
24,178,83,30,117,41.1,223
78,180,77,4,83,38.6,17
53,179,83,26,106,40.8,186
25,166,61,15,104,40.2,88
74,151,50,25,109,40.2,185
44,160,57,22,107,40.6,144
37,186,91,9,89,39.1,36
32,180,75,7,92,39,31
44,198,98,28,106,40.8,197
46,185,87,2,84,38.7,7
29,155,54,11,84,40.1,43
50,166,65,4,86,39,17
30,167,72,12,95,40.4,58
44,162,62,8,95,39.6,42
70,193,97,25,109,40.9,218
22,177,79,16,91,40.4,53
24,158,56,26,100,40.9,142
65,187,79,28,108,40.7,189
26,191,98,11,101,40,60
44,175,74,1,74,37.9,2
69,175,82,11,92,40.1,64
45,160,56,24,102,40.6,145
37,184,84,28,110,40.9,196
50,155,58,24,104,40.6,152
48,169,77,27,109,40.6,196
22,182,74,24,107,40.7,142
27,182,79,3,89,38.9,10
68,168,66,26,102,41.1,164
79,159,63,25,104,40.7,169
64,182,74,3,87,38.7,14
29,169,70,16,99,40.2,84
79,194,101,14,90,40,89
30,157,58,7,94,39.2,34
37,169,69,24,106,40.6,148
48,143,50,27,100,41,161
26,163,61,11,85,39.9,42
70,150,59,1,80,37.9,4
23,168,66,7,91,39.6,30
50,167,62,9,85,39.6,38
40,154,61,19,96,40.7,100
22,202,100,2,81,38,5
76,155,59,9,89,39.9,47
23,167,62,23,96,40.5,114
31,208,104,3,83,38.7,9
20,184,85,17,90,40.7,54
25,183,78,3,83,38.9,7
67,164,65,21,105,40.6,139
59,179,77,13,97,39.8,71
28,171,76,15,94,40.5,60
20,179,79,13,88,40.1,36
39,140,48,19,92,40.6,95
24,165,65,6,94,39.5,28
73,180,88,8,75,39.3,28
51,184,85,8,87,39.7,34
78,167,72,23,105,40.5,155
22,157,59,24,101,41.1,132
45,171,66,22,100,40.7,125
26,179,81,26,103,40.5,140
21,173,69,22,106,40.3,129
55,163,64,17,102,39.9,104
75,158,59,29,107,40.8,205
34,189,94,23,99,40.7,125
33,196,92,6,91,39.2,25
35,182,78,23,100,40.6,123
55,166,67,21,97,40.7,116
48,170,64,17,99,40.3,96
24,151,49,11,96,39.8,57
74,194,97,6,94,39.2,40
49,191,96,4,86,38.8,17
32,176,71,20,94,40.6,95
68,192,97,24,98,40.5,168
54,147,47,29,113,40.4,218
22,161,67,28,110,40.7,166
28,174,69,2,75,38.2,5
25,182,85,5,95,38.7,21
21,158,59,19,95,40.6,92
52,183,87,9,94,39.5,49
78,187,96,29,103,40.6,238
27,187,85,17,92,40.4,65
20,193,86,20,92,40.3,71
29,174,73,16,96,40.5,69
25,188,88,26,110,41.1,170
33,140,48,24,114,40.5,174
55,170,69,14,104,40.3,88
40,148,53,9,87,39.6,40
60,142,52,3,82,38.5,13
74,160,58,22,99,40.4,137
62,151,55,29,113,40.8,219
63,184,92,14,94,40.2,84
77,189,88,21,104,40.6,171
54,167,67,24,109,40.7,163
76,162,69,13,100,40,81
35,156,55,8,94,39.4,40
50,196,101,5,86,39.3,22
71,175,76,10,97,39.9,65
28,184,76,6,91,39.3,26
35,183,86,14,105,40.1,87
44,170,62,11,86,39.5,47
34,184,79,10,88,39.9,34
49,158,55,19,96,40.6,104
36,173,70,4,93,38.8,19
20,189,88,18,103,40.4,94
26,183,79,13,99,40.1,61
31,175,79,10,96,39.7,45
20,182,80,14,98,40.7,60
23,169,62,15,87,40.1,60
21,140,45,22,96,40.9,113
41,154,58,19,98,40.2,105
47,171,75,20,91,40.6,93
36,194,92,9,84,40.1,29
25,150,54,22,104,40.9,131
23,200,107,8,93,39.4,34
79,199,101,11,97,40.1,82
61,166,66,18,95,40.3,98
59,168,63,4,92,39,21
62,183,81,10,88,39.7,48
21,168,63,23,103,40.3,130
20,174,72,17,99,40.2,73
39,163,66,23,98,41,124
77,171,71,21,97,40.3,123
36,202,105,26,103,40.7,166
22,154,60,5,80,38.9,16
41,183,88,16,96,40.3,83
22,190,98,24,101,40.3,126
25,158,58,29,107,40.9,180
30,178,72,3,80,38.7,10
50,192,87,20,103,40.4,133
22,165,63,22,102,40.5,122
